연월,서울,지방광역시_통합,부산,대구,인천,광주,대전,울산
2022-12-01,1155.9744342268345,361.26939239753773,359.76744186551883,361.1355797740567,463.48407579431586,286.10701843257175,363.26722473965225,305.26019997665486
2023-01-01,1160.3607957103827,367.8151659011378,371.8762091903221,363.0252458846589,465.00944921167553,290.6569398548194,366.9884936139886,311.1917789763627
2023-02-01,1164.0134661998948,374.8629765532414,383.748901091868,365.15423720596226,467.17375594149615,296.6314149793631,371.083551067484,316.2352958959587
2023-03-01,1164.8613104617364,380.1980042108301,394.30178212093796,367.44088563546273,466.7929895403554,299.64307506759496,374.2614485649253,324.9921798103666
2023-04-01,1159.4904113315004,384.5519690722353,403.32799473960625,368.3501565290471,466.4736166616712,301.20356127997064,377.8464301146849,331.35098337990934
2023-05-01,1166.3640482814028,389.7855979164167,411.6884280004269,369.5589848257905,466.0224689140621,304.9070070492855,381.0762702227621,337.81453415060383
2023-06-01,1163.499820842656,394.5663144943264,420.16223070660413,370.13157507314116,465.3359521042076,308.8676578791324,385.02878456446973,346.7760480962379
2023-07-01,1173.1490264195643,400.58086279269787,430.73693086381064,371.95633150321663,464.4254835969182,314.2444459996414,389.63914001109083,357.289547998975
2023-08-01,1180.9666962963856,405.49249906144104,440.0237036423949,373.3251613495465,464.47043233568183,320.3003586019566,394.6749091687875,363.3129245081015
2023-09-01,1199.8500159487476,409.601084556187,448.84375466195996,375.43937924847296,463.31067760733185,323.8248760705763,399.1771394760476,370.6198870415751
2023-10-01,1206.6969257975086,412.29515848136026,454.72133056241364,376.8285262457089,461.65314263639465,327.3328007945652,400.9060056899604,375.50712725411876
2023-11-01,1204.8879126921663,412.58877598994485,456.23036046064834,376.73470674010804,458.0099617646777,330.4167387452141,404.11248580611954,375.88428773382105
2023-12-01,1209.5317346525565,411.94966931011044,458.24700182901205,373.59709952922435,456.4453932417761,331.26883398457716,403.9574918189487,375.76182646614967
2024-01-01,1211.454520480571,409.36783909537934,452.86385693098276,373.0550469957809,453.54535683279295,329.4129344467123,401.7353884960177,374.1582220962858
2024-02-01,1210.758983965546,406.38646804918034,447.49741592136,370.88192182619105,450.15327402842337,328.01382096370565,400.857873954079,373.0026644157493
2024-03-01,1211.0937450180693,405.2203824672135,445.11416116866894,370.1836103766928,448.3596580309057,327.3008238699512,400.84110761736036,371.43503527425634
2024-04-01,1218.5157271191456,404.58844288855454,442.50931941831635,370.7343847786172,447.1051441599963,327.528630404484,401.1828118146175,371.0239094643107
2024-05-01,1225.6166803816252,404.6939535487457,441.94164143574454,373.09755254427205,446.8852755588903,327.11404232416817,402.1809722177909,371.32098743204796
2024-06-01,1238.0649959114523,406.57391670170915,443.98034057872815,375.94498658398464,448.37717006179054,327.1146328134046,404.33334819888915,371.79403687512354
2024-07-01,1246.7621152780528,408.55958722579925,444.50401283752086,377.9977094104124,451.14177709838765,327.09128105800346,405.16936117180893,372.3817426836831
2024-08-01,1250.5621523901034,410.76009772006114,447.65892104977434,380.9594655312059,452.9088626397438,326.3045851266805,408.4566932240389,374.3687940195186
2024-09-01,1250.9933606366124,411.80926121170614,447.9728989366308,381.22997976021475,454.1140665241647,326.3835329531565,410.686625031525,373.7189596982337
2024-10-01,1260.7443137382268,413.8125599521812,450.4111958381089,383.03063845289233,456.32893371571305,328.6025512963818,413.49866381140396,375.7185160127605
2024-11-01,1277.1736626448485,416.3987810316108,455.69938972171934,386.1623367881757,459.49515873576735,330.5934859520735,414.01679632431245,376.892335686332
2024-12-01,1288.1522519684133,418.3923718214118,457.9417706478048,387.2784697124355,460.98785822475224,332.7646194622059,417.2188779465255,379.2519068027134
2025-01-01,1304.763453573394,419.68841948735576,459.1857296188839,388.83076941742166,462.1903736431655,335.7520960164159,419.9234242857736,381.016462027282
2025-02-01,1334.9306933266641,420.21828253299736,460.2042284404053,389.2604214106523,463.32273838542096,336.4021324630946,419.81289609640345,380.62739089456903
2025-03-01,1360.414952610731,421.7219887104438,461.7001237371323,389.1471435904594,466.1544399793186,338.278085137518,422.5209946428475,380.6904702744928
2025-04-01,1362.5923545741948,423.03320277207393,462.9477178063723,388.96420453487605,467.77175478405525,338.06157439389716,424.96968418186196,383.6812983086045
2025-05-01,1364.9575514563273,424.5953035405275,466.8912808763612,388.26591732536394,468.74661684929583,339.6824884619096,427.17780950485843,385.7059909112872
2025-06-01,1367.6096755725803,426.07463674711397,470.7975853945661,389.08903168697196,471.69769958256194,342.19088687023265,426.62032459161355,388.3714819947158
2025-07-01,1363.1532218969392,425.0434550045649,472.6602259485712,386.80387223274874,469.1160955992595,341.60369904572616,426.94378117174597,388.68291910379804
2025-08-01,1360.4334873363682,424.55028577816205,473.06985744752166,385.9710218942467,468.32489766519956,341.8256481433737,424.3046087119944,388.37289138307165
2025-09-01,1376.4822154428487,426.0110952916695,476.51050872815745,387.0268565765184,469.87350389321773,342.17253824991366,423.24831899827745,389.9953062097852
2025-10-01,1388.6364139933683,428.8562910971921,480.62534504931745,388.97241199321917,474.5853333444987,342.2007773181958,425.4143774390284,390.8833945658536
2025-11-01,1387.7048016481106,432.8358282455296,484.38029487616035,393.8388786309511,478.6175035621491,342.6818623927261,427.4579319056656,395.1247688646729
2025-12-01,1382.623273203536,435.9867506233483,488.0509945723261,398.11225354668255,481.1921772158618,343.09123453147913,430.77240013479155,398.3667276228652
