도시,지역,연월,중앙값_만원_m2
광주,광주_동구,2018-02,256.1207166765622
광주,광주_동구,2018-03,275.349661676251
광주,광주_동구,2018-04,270.6457947824125
광주,광주_동구,2018-05,252.04062894938662
광주,광주_동구,2018-06,263.70254250746666
광주,광주_동구,2018-07,268.1947069943289
광주,광주_동구,2018-08,270.23242789134696
광주,광주_동구,2018-09,259.1882419842756
광주,광주_동구,2018-10,266.4347967050655
광주,광주_동구,2018-11,281.3928948294055
광주,광주_동구,2018-12,292.85222108311336
광주,광주_동구,2019-01,309.8273399472406
광주,광주_동구,2019-02,270.7624789129004
광주,광주_동구,2019-03,290.01037521036886
광주,광주_동구,2019-04,265.6512330592646
광주,광주_동구,2019-05,258.0415963053244
광주,광주_동구,2019-06,252.98828188479894
광주,광주_동구,2019-07,267.8681612020309
광주,광주_동구,2019-08,384.2454038436806
광주,광주_동구,2019-09,280.0094517958412
광주,광주_동구,2019-10,262.21188411926414
광주,광주_동구,2019-11,306.0793239884961
광주,광주_동구,2019-12,366.6892791722156
광주,광주_동구,2020-01,375.33592565345987
광주,광주_동구,2020-02,357.14683955651844
광주,광주_동구,2020-03,326.14618932775977
광주,광주_동구,2020-04,308.50263355906696
광주,광주_동구,2020-05,322.3992565095437
광주,광주_동구,2020-06,380.81380763634536
광주,광주_동구,2020-07,358.90797834784655
광주,광주_동구,2020-08,328.50582832921225
광주,광주_동구,2020-09,377.9203637870073
광주,광주_동구,2020-10,400.6131522864763
광주,광주_동구,2020-11,400.0861361916742
광주,광주_동구,2020-12,393.19540153040623
광주,광주_동구,2021-01,315.6495636507019
광주,광주_동구,2021-02,370.26639016004685
광주,광주_동구,2021-03,268.1992337164751
광주,광주_동구,2021-04,361.1111111111111
광주,광주_동구,2021-05,333.3333333333333
광주,광주_동구,2021-06,409.1680814940577
광주,광주_동구,2021-07,361.1111111111111
광주,광주_동구,2021-08,452.3415590803687
광주,광주_동구,2021-09,428.2554924425731
광주,광주_동구,2021-10,451.90332236624675
광주,광주_동구,2021-11,364.0136576938909
광주,광주_동구,2021-12,676.3815092326075
광주,광주_동구,2022-01,459.4374573532309
광주,광주_동구,2022-02,388.2658986061254
광주,광주_동구,2022-03,348.5349716446125
광주,광주_동구,2022-04,376.2680232383131
광주,광주_동구,2022-05,235.37719195010004
광주,광주_동구,2022-06,263.7076645314596
광주,광주_동구,2022-07,330.35437407312327
광주,광주_동구,2022-08,343.0411649397928
광주,광주_동구,2022-09,370.92530881210695
광주,광주_동구,2022-10,292.49031781719486
광주,광주_동구,2022-11,430.1769553535334
광주,광주_동구,2022-12,445.28715845080467
광주,광주_동구,2023-01,506.53146157073286
광주,광주_동구,2023-02,523.7290449536058
광주,광주_동구,2023-03,506.2534069088284
광주,광주_동구,2023-04,541.798582843359
광주,광주_동구,2023-05,538.2373852177483
광주,광주_동구,2023-06,320.1209005251106
광주,광주_동구,2023-07,570.7332679236563
광주,광주_동구,2023-08,536.0545866286977
광주,광주_동구,2023-09,677.2824418289636
광주,광주_동구,2023-10,566.8234878316334
광주,광주_동구,2023-11,465.08875995560913
광주,광주_동구,2023-12,531.6913377073513
광주,광주_동구,2024-01,422.0613254527916
광주,광주_동구,2024-02,589.5768601610545
광주,광주_동구,2024-03,592.208899715345
광주,광주_동구,2024-04,403.54290250666196
광주,광주_동구,2024-05,412.3517006562283
광주,광주_동구,2024-06,531.3012944951074
광주,광주_동구,2024-07,553.4982673322875
광주,광주_동구,2024-08,583.24437275743
광주,광주_동구,2024-09,576.5862948710148
광주,광주_동구,2024-10,612.5537960551536
광주,광주_동구,2024-11,573.4104906224138
광주,광주_동구,2024-12,511.63055529401925
광주,광주_동구,2025-01,504.1082466455601
광주,광주_동구,2025-02,541.798582843359
광주,광주_동구,2025-03,496.3488674869324
광주,광주_동구,2025-04,480.35206981116744
광주,광주_동구,2025-05,515.1425227646315
광주,광주_동구,2025-06,413.9280517786363
광주,광주_동구,2025-07,508.5302416578086
광주,광주_동구,2025-08,532.7401647059937
광주,광주_동구,2025-09,508.6453570631512
광주,광주_동구,2025-10,496.2400091677133
광주,광주_동구,2025-11,531.0474351350874
광주,광주_동구,2025-12,514.7072866202595
광주,광주_북구,2006-01,100.25451363726577
광주,광주_북구,2006-02,99.66976264189886
광주,광주_북구,2006-03,100.35842293906809
광주,광주_북구,2006-04,101.51617711789488
광주,광주_북구,2006-05,96.93644261545496
광주,광주_북구,2006-06,92.02830776461715
광주,광주_북구,2006-07,85.71411198820485
광주,광주_북구,2006-08,99.66976264189886
광주,광주_북구,2006-09,90.35592231391182
광주,광주_북구,2006-10,109.2267689422834
광주,광주_북구,2006-11,96.18719816430534
광주,광주_북구,2006-12,100.35842293906809
광주,광주_북구,2007-01,99.3643030904982
광주,광주_북구,2007-02,100.05419619673924
광주,광주_북구,2007-03,100.75668174749916
광주,광주_북구,2007-04,101.98501724183743
광주,광주_북구,2007-05,101.33144809708966
광주,광주_북구,2007-06,100.15217351227047
광주,광주_북구,2007-07,102.15398200324623
광주,광주_북구,2007-08,121.29380053908356
광주,광주_북구,2007-09,100.41693659395193
광주,광주_북구,2007-10,94.39491650811459
광주,광주_북구,2007-11,102.30224198474868
광주,광주_북구,2007-12,102.42524134683306
광주,광주_북구,2008-01,109.49515212303578
광주,광주_북구,2008-02,104.6594982078853
광주,광주_북구,2008-03,108.61020053132012
광주,광주_북구,2008-04,123.94656144790169
광주,광주_북구,2008-05,110.68702290076337
광주,광주_북구,2008-06,114.7361235664795
광주,광주_북구,2008-07,110.37405484443235
광주,광주_북구,2008-08,113.72152498383862
광주,광주_북구,2008-09,111.06512787829654
광주,광주_북구,2008-10,108.42368640533778
광주,광주_북구,2008-11,107.93325693479304
광주,광주_북구,2008-12,110.95395253811094
광주,광주_북구,2009-01,113.74852945107074
광주,광주_북구,2009-02,114.34794743735569
광주,광주_북구,2009-03,133.0664228307212
광주,광주_북구,2009-04,116.22477905619476
광주,광주_북구,2009-05,113.30437991174999
광주,광주_북구,2009-06,119.63591467731102
광주,광주_북구,2009-07,117.33154542406973
광주,광주_북구,2009-08,113.35222537089514
광주,광주_북구,2009-09,118.48144255088005
광주,광주_북구,2009-10,114.25206124852767
광주,광주_북구,2009-11,116.68611435239207
광주,광주_북구,2009-12,113.44678011344678
광주,광주_북구,2010-01,112.50234048760521
광주,광주_북구,2010-02,116.82701991629635
광주,광주_북구,2010-03,115.0191698616436
광주,광주_북구,2010-04,114.50381679389314
광주,광주_북구,2010-05,113.7301119622864
광주,광주_북구,2010-06,115.48432712703276
광주,광주_북구,2010-07,107.21901788173824
광주,광주_북구,2010-08,115.25945191395033
광주,광주_북구,2010-09,120.44262459089026
광주,광주_북구,2010-10,121.44655767935343
광주,광주_북구,2010-11,111.77785621837864
광주,광주_북구,2010-12,120.5808735703117
광주,광주_북구,2011-01,129.5872507245969
광주,광주_북구,2011-02,131.74351705161342
광주,광주_북구,2011-03,141.3261099988223
광주,광주_북구,2011-04,139.337048987973
광주,광주_북구,2011-05,143.36917562724014
광주,광주_북구,2011-06,143.36917562724014
광주,광주_북구,2011-07,156.96770600932626
광주,광주_북구,2011-08,156.08826469692815
광주,광주_북구,2011-09,159.0599637263245
광주,광주_북구,2011-10,154.7987616099071
광주,광주_북구,2011-11,150.4737894481582
광주,광주_북구,2011-12,155.35699860117262
광주,광주_북구,2012-01,142.37632513594937
광주,광주_북구,2012-02,158.73015873015873
광주,광주_북구,2012-03,148.57588175707437
광주,광주_북구,2012-04,157.86315493489724
광주,광주_북구,2012-05,161.70709344002668
광주,광주_북구,2012-06,162.50944822373395
광주,광주_북구,2012-07,159.41954084842132
광주,광주_북구,2012-08,162.59484699407986
광주,광주_북구,2012-09,165.11867905056758
광주,광주_북구,2012-10,164.2624864504294
광주,광주_북구,2012-11,162.9889669007021
광주,광주_북구,2012-12,160.16016016016016
광주,광주_북구,2013-01,165.4964894684052
광주,광주_북구,2013-02,172.99205648720212
광주,광주_북구,2013-03,170.9099481376709
광주,광주_북구,2013-04,171.56518070594853
광주,광주_북구,2013-05,168.73011386066048
광주,광주_북구,2013-06,168.28548908796452
광주,광주_북구,2013-07,174.90663251170486
광주,광주_북구,2013-08,171.51699123694456
광주,광주_북구,2013-09,170.54548489579565
광주,광주_북구,2013-10,177.36392485786524
광주,광주_북구,2013-11,183.36389398233038
광주,광주_북구,2013-12,184.18418418418418
광주,광주_북구,2014-01,186.5076197572348
광주,광주_북구,2014-02,180.56879578235055
광주,광주_북구,2014-03,188.38042844044344
광주,광주_북구,2014-04,188.67924528301887
광주,광주_북구,2014-05,191.71459531549553
광주,광주_북구,2014-06,187.118934585244
광주,광주_북구,2014-07,195.6656346749226
광주,광주_북구,2014-08,193.15907217708698
광주,광주_북구,2014-09,195.03250541756958
광주,광주_북구,2014-10,194.54975169128846
광주,광주_북구,2014-11,195.7800770947454
광주,광주_북구,2014-12,198.3118011479795
광주,광주_북구,2015-01,201.38979374234953
광주,광주_북구,2015-02,211.74578631678054
광주,광주_북구,2015-03,200.09304351046038
광주,광주_북구,2015-04,191.77853748019677
광주,광주_북구,2015-05,198.7107457566976
광주,광주_북구,2015-06,206.39834881320948
광주,광주_북구,2015-07,202.2703818369453
광주,광주_북구,2015-08,206.39834881320948
광주,광주_북구,2015-09,204.93104445092985
광주,광주_북구,2015-10,208.08240428493593
광주,광주_북구,2015-11,207.76303589973196
광주,광주_북구,2015-12,211.5871633729421
광주,광주_북구,2016-01,208.3506973384453
광주,광주_북구,2016-02,212.78018846111195
광주,광주_북구,2016-03,206.20196017863037
광주,광주_북구,2016-04,206.72658142686925
광주,광주_북구,2016-05,206.7888674005626
광주,광주_북구,2016-06,208.82897171556965
광주,광주_북구,2016-07,211.47237642083005
광주,광주_북구,2016-08,212.59029927760577
광주,광주_북구,2016-09,208.64630278751463
광주,광주_북구,2016-10,213.45785041274075
광주,광주_북구,2016-11,213.50236531314383
광주,광주_북구,2016-12,208.61148197596796
광주,광주_북구,2017-01,220.41385910953403
광주,광주_북구,2017-02,214.53775176591392
광주,광주_북구,2017-03,217.71109828141962
광주,광주_북구,2017-04,221.7220971909644
광주,광주_북구,2017-05,221.7036172695449
광주,광주_북구,2017-06,222.9585401814171
광주,광주_북구,2017-07,219.40259053661117
광주,광주_북구,2017-08,229.11051212938006
광주,광주_북구,2017-09,229.08932811611652
광주,광주_북구,2017-10,225.82313394242374
광주,광주_북구,2017-11,225.74495836259658
광주,광주_북구,2017-12,220.17614091273018
광주,광주_북구,2018-01,230.04792705094093
광주,광주_북구,2018-02,220.23967430327852
광주,광주_북구,2018-03,223.93882528587207
광주,광주_북구,2018-04,218.12426541409155
광주,광주_북구,2018-05,228.4475571118893
광주,광주_북구,2018-06,213.52313167259788
광주,광주_북구,2018-07,233.442399863917
광주,광주_북구,2018-08,235.70613529057624
광주,광주_북구,2018-09,240.44298083292276
광주,광주_북구,2018-10,223.16899979711908
광주,광주_북구,2018-11,216.70278379729953
광주,광주_북구,2018-12,214.77988411455146
광주,광주_북구,2019-01,217.0370027164115
광주,광주_북구,2019-02,206.1552098891358
광주,광주_북구,2019-03,211.425612702796
광주,광주_북구,2019-04,216.41804462123218
광주,광주_북구,2019-05,210.76933398286633
광주,광주_북구,2019-06,213.8196915776987
광주,광주_북구,2019-07,224.7323910343604
광주,광주_북구,2019-08,229.18430305988784
광주,광주_북구,2019-09,248.37472912152023
광주,광주_북구,2019-10,223.17685762261146
광주,광주_북구,2019-11,224.0566037735849
광주,광주_북구,2019-12,221.28060263653487
광주,광주_북구,2020-01,243.55253061088314
광주,광주_북구,2020-02,237.52207643839287
광주,광주_북구,2020-03,216.70278379729953
광주,광주_북구,2020-04,224.53080672374713
광주,광주_북구,2020-05,217.85209609043807
광주,광주_북구,2020-06,228.37139523253876
광주,광주_북구,2020-07,233.19128787878788
광주,광주_북구,2020-08,232.18776194467728
광주,광주_북구,2020-09,250.44431768360812
광주,광주_북구,2020-10,241.7472490830277
광주,광주_북구,2020-11,274.71761197508783
광주,광주_북구,2020-12,236.37887678122382
광주,광주_북구,2021-01,221.4502822405558
광주,광주_북구,2021-02,221.97392923649906
광주,광주_북구,2021-03,222.31566297187828
광주,광주_북구,2021-04,223.898185246288
광주,광주_북구,2021-05,223.95096652522395
광주,광주_북구,2021-06,219.6234234041238
광주,광주_북구,2021-07,209.0709829708312
광주,광주_북구,2021-08,217.72390255384255
광주,광주_북구,2021-09,221.64860259988325
광주,광주_북구,2021-10,227.0196892188303
광주,광주_북구,2021-11,233.4500583625146
광주,광주_북구,2021-12,234.49275175630243
광주,광주_북구,2022-01,214.65428276573786
광주,광주_북구,2022-02,227.03818369453043
광주,광주_북구,2022-03,237.3581011351909
광주,광주_북구,2022-04,241.59650963499075
광주,광주_북구,2022-05,235.32180582282336
광주,광주_북구,2022-06,235.2941176470588
광주,광주_북구,2022-07,251.35252024950432
광주,광주_북구,2022-08,233.41114353364935
광주,광주_북구,2022-09,234.0354396522902
광주,광주_북구,2022-10,235.30796010603325
광주,광주_북구,2022-11,228.5848945445976
광주,광주_북구,2022-12,240.9157363967065
광주,광주_북구,2023-01,290.5591345255906
광주,광주_북구,2023-02,256.98903380059613
광주,광주_북구,2023-03,247.7757992421364
광주,광주_북구,2023-04,268.499904339603
광주,광주_북구,2023-05,246.75921208525165
광주,광주_북구,2023-06,283.616950283617
